urea_concentration (mM),wavelength (nm),absorbance (A),stdev.p,solvent,background,date,n_replicates
8,475,0,0.000816497,water,water,44496,3
8,476,-0.000333333,0.000942809,water,water,44496,3
8,477,0,0.000816497,water,water,44496,3
8,478,-0.000333333,0.001247219,water,water,44496,3
8,479,-0.000333333,0.000942809,water,water,44496,3
8,480,0,0.000816497,water,water,44496,3
8,481,-0.000333333,0.000942809,water,water,44496,3
8,482,0,0.000816497,water,water,44496,3
8,483,-0.000333333,0.000942809,water,water,44496,3
8,484,0,0.000816497,water,water,44496,3
8,485,0,0.000816497,water,water,44496,3
8,486,0,0.000816497,water,water,44496,3
8,487,-0.000333333,0.000942809,water,water,44496,3
8,488,-0.000333333,0.000471405,water,water,44496,3
8,489,0,0.000816497,water,water,44496,3
8,490,0,0.000816497,water,water,44496,3
8,491,-0.000666667,0.000471405,water,water,44496,3
8,492,-0.000333333,0.000942809,water,water,44496,3
8,493,0,0.000816497,water,water,44496,3
8,494,-0.000333333,0.000942809,water,water,44496,3
8,495,-0.000333333,0.000471405,water,water,44496,3
8,496,-0.000666667,0.000471405,water,water,44496,3
8,497,-0.000333333,0.000942809,water,water,44496,3
8,498,-0.000333333,0.000942809,water,water,44496,3
8,499,0,0.000816497,water,water,44496,3
8,500,0,0.000816497,water,water,44496,3
15,190,1.848666667,0.00946338,water,water,44496,3
15,191,1.934666667,0.006649979,water,water,44496,3
15,192,2.041,0.007118052,water,water,44496,3
15,193,2.101333333,0.006944222,water,water,44496,3
15,194,2.100333333,0.006944222,water,water,44496,3
15,195,2.104333333,0.006944222,water,water,44496,3
15,196,2.098,0.006480741,water,water,44496,3
15,197,1.961666667,0.006649979,water,water,44496,3
15,198,1.660666667,0.006649979,water,water,44496,3
15,199,1.268,0.004966555,water,water,44496,3
15,200,0.93,0.003559026,water,water,44496,3
15,201,0.68,0.002160247,water,water,44496,3
15,202,0.496,0.002160247,water,water,44496,3
15,203,0.363,0.00294392,water,water,44496,3
15,204,0.265,0.001632993,water,water,44496,3
15,205,0.192,0.000816497,water,water,44496,3
15,206,0.145333333,0.001247219,water,water,44496,3
15,207,0.111666667,0.001699673,water,water,44496,3
15,208,0.08,0.001414214,water,water,44496,3
15,209,0.059333333,0.001247219,water,water,44496,3
15,210,0.045333333,0.001247219,water,water,44496,3
15,211,0.033333333,0.001247219,water,water,44496,3
15,212,0.026,0.000816497,water,water,44496,3
15,213,0.020333333,0.001247219,water,water,44496,3
15,214,0.016,0.000816497,water,water,44496,3
15,215,0.013333333,0.001247219,water,water,44496,3
15,216,0.011,0.000816497,water,water,44496,3
15,217,0.009666667,0.001247219,water,water,44496,3
15,218,0.008666667,0.001247219,water,water,44496,3
15,219,0.008,0.000816497,water,water,44496,3
15,220,0.007333333,0.001247219,water,water,44496,3
15,221,0.007,0.000816497,water,water,44496,3
15,222,0.007,0.000816497,water,water,44496,3
15,223,0.006,0.000816497,water,water,44496,3
15,224,0.006,0.000816497,water,water,44496,3
15,225,0.005,0.001414214,water,water,44496,3
15,226,0.006,0.000816497,water,water,44496,3
15,227,0.005666667,0.000471405,water,water,44496,3
15,228,0.005666667,0.000471405,water,water,44496,3
15,229,0.005666667,0.000471405,water,water,44496,3
15,230,0.005666667,0.000471405,water,water,44496,3
15,231,0.005666667,0.000471405,water,water,44496,3
15,232,0.005666667,0.000471405,water,water,44496,3
15,233,0.005333333,0.000471405,water,water,44496,3
15,234,0.004666667,0.000471405,water,water,44496,3
15,235,0.005,0,water,water,44496,3
15,236,0.004666667,0.000471405,water,water,44496,3
15,237,0.004666667,0.000471405,water,water,44496,3
15,238,0.004666667,0.000471405,water,water,44496,3
15,239,0.004666667,0.000471405,water,water,44496,3
15,240,0.004333333,0.000471405,water,water,44496,3
15,241,0.004333333,0.000471405,water,water,44496,3
15,242,0.004333333,0.000471405,water,water,44496,3
15,243,0.004,0,water,water,44496,3
15,244,0.004,0,water,water,44496,3
15,245,0.004,0,water,water,44496,3
15,246,0.003666667,0.000471405,water,water,44496,3
15,247,0.003666667,0.000471405,water,water,44496,3
15,248,0.003333333,0.000471405,water,water,44496,3
15,249,0.003,4.33681E-19,water,water,44496,3
15,250,0.003,4.33681E-19,water,water,44496,3
15,251,0.002666667,0.000471405,water,water,44496,3
15,252,0.002,0,water,water,44496,3
15,253,0.001666667,0.000471405,water,water,44496,3
15,254,0.002,0,water,water,44496,3
15,255,0.002,0,water,water,44496,3
15,256,0.001666667,0.000471405,water,water,44496,3
15,257,0.001333333,0.000471405,water,water,44496,3
15,258,0.000666667,0.000471405,water,water,44496,3
15,259,0.001333333,0.000471405,water,water,44496,3
15,260,0.001,0,water,water,44496,3
15,261,0.001,0,water,water,44496,3
15,262,0.001,0,water,water,44496,3
15,263,0.000666667,0.000471405,water,water,44496,3
15,264,0.000666667,0.000471405,water,water,44496,3
15,265,0.000333333,0.000471405,water,water,44496,3
15,266,0.000666667,0.000471405,water,water,44496,3
15,267,0.000333333,0.000471405,water,water,44496,3
15,268,0.000333333,0.000471405,water,water,44496,3
15,269,0.000333333,0.000471405,water,water,44496,3
15,270,0,0,water,water,44496,3
15,271,0,0,water,water,44496,3
15,272,0.000333333,0.000471405,water,water,44496,3
15,273,0.000333333,0.000471405,water,water,44496,3
15,274,0.000333333,0.000471405,water,water,44496,3
15,275,0,0,water,water,44496,3
15,276,0,0,water,water,44496,3
15,277,0,0,water,water,44496,3
15,278,0,0,water,water,44496,3
15,279,0,0,water,water,44496,3
15,280,0,0,water,water,44496,3
15,281,0,0,water,water,44496,3
15,282,0,0,water,water,44496,3
15,283,0,0,water,water,44496,3
15,284,0,0,water,water,44496,3
15,285,0,0,water,water,44496,3
15,286,0,0,water,water,44496,3
15,287,0,0,water,water,44496,3
15,288,0.000333333,0.000471405,water,water,44496,3
15,289,0.000333333,0.000471405,water,water,44496,3
15,290,0,0,water,water,44496,3
15,291,0.000333333,0.000471405,water,water,44496,3
15,292,0.000333333,0.000471405,water,water,44496,3
15,293,0,0,water,water,44496,3
15,294,0,0,water,water,44496,3
15,295,0,0,water,water,44496,3
15,296,0,0,water,water,44496,3
15,297,0,0,water,water,44496,3
15,298,0,0,water,water,44496,3
15,299,0,0,water,water,44496,3
15,300,0,0,water,water,44496,3
15,301,0.000333333,0.000471405,water,water,44496,3
15,302,0,0,water,water,44496,3
15,303,0,0,water,water,44496,3
15,304,0,0,water,water,44496,3
15,305,0,0,water,water,44496,3
15,306,0,0,water,water,44496,3
15,307,0,0,water,water,44496,3
15,308,0,0,water,water,44496,3
15,309,0,0,water,water,44496,3
15,310,0,0,water,water,44496,3
15,311,0,0,water,water,44496,3
15,312,0,0,water,water,44496,3
15,313,0,0,water,water,44496,3
15,314,0,0,water,water,44496,3
15,315,0,0,water,water,44496,3
15,316,0,0,water,water,44496,3
15,317,-0.000666667,0.000471405,water,water,44496,3
15,318,-0.000666667,0.000471405,water,water,44496,3
15,319,-0.000666667,0.000471405,water,water,44496,3
15,320,-0.000666667,0.000471405,water,water,44496,3
15,321,-0.000666667,0.000471405,water,water,44496,3
15,322,-0.000666667,0.000471405,water,water,44496,3
15,323,-0.001,0,water,water,44496,3
15,324,-0.000666667,0.000471405,water,water,44496,3
15,325,0,0,water,water,44496,3
15,326,-0.001,0,water,water,44496,3
15,327,-0.000666667,0.000471405,water,water,44496,3
15,328,0,0,water,water,44496,3
15,329,-0.000666667,0.000471405,water,water,44496,3
15,330,0,0,water,water,44496,3
15,331,0,0,water,water,44496,3
15,332,-0.001,0,water,water,44496,3
15,333,-0.000666667,0.000471405,water,water,44496,3
15,334,-0.000333333,0.000471405,water,water,44496,3
15,335,-0.001,0,water,water,44496,3
15,336,-0.000666667,0.000471405,water,water,44496,3
15,337,-0.001,0,water,water,44496,3
15,338,-0.000666667,0.000471405,water,water,44496,3
15,339,-0.000333333,0.000471405,water,water,44496,3
15,340,-0.001,0,water,water,44496,3
15,341,-0.001,0,water,water,44496,3
15,342,-0.001,0,water,water,44496,3
15,343,-0.001333333,0.000471405,water,water,44496,3
15,344,-0.001,0,water,water,44496,3
15,345,-0.001,0,water,water,44496,3
15,346,-0.001,0,water,water,44496,3
15,347,-0.000333333,0.000471405,water,water,44496,3
15,348,-0.000666667,0.000471405,water,water,44496,3
15,349,0,0,water,water,44496,3
15,350,-0.000666667,0.000471405,water,water,44496,3
15,351,0.000333333,0.000471405,water,water,44496,3
15,352,-0.000333333,0.000471405,water,water,44496,3
15,353,0,0,water,water,44496,3
15,354,-0.001,0,water,water,44496,3
15,355,-0.000666667,0.000471405,water,water,44496,3
15,356,-0.001,0,water,water,44496,3
15,357,-0.001,0,water,water,44496,3
15,358,-0.000666667,0.000471405,water,water,44496,3
15,359,-0.001333333,0.000471405,water,water,44496,3
15,360,-0.001,0,water,water,44496,3
15,361,-0.001333333,0.000471405,water,water,44496,3
15,362,-0.001,0,water,water,44496,3
15,363,-0.000666667,0.000471405,water,water,44496,3
15,364,-0.001333333,0.000471405,water,water,44496,3
15,365,-0.000333333,0.000471405,water,water,44496,3
15,366,-0.001333333,0.000471405,water,water,44496,3
15,367,-0.000333333,0.000471405,water,water,44496,3
15,368,-0.000666667,0.000471405,water,water,44496,3
15,369,-0.001,0,water,water,44496,3
15,370,-0.000333333,0.000471405,water,water,44496,3
15,371,-0.001,0,water,water,44496,3
15,372,-0.000666667,0.000471405,water,water,44496,3
15,373,-0.000666667,0.000471405,water,water,44496,3
15,374,0,0,water,water,44496,3
15,375,-0.001666667,0.000471405,water,water,44496,3
15,376,-0.001,0,water,water,44496,3
15,377,-0.001,0,water,water,44496,3
15,378,-0.000666667,0.000471405,water,water,44496,3
15,379,-0.000666667,0.000471405,water,water,44496,3
15,380,-0.000666667,0.000471405,water,water,44496,3
15,381,0,0,water,water,44496,3
15,382,-0.000333333,0.000471405,water,water,44496,3
15,383,-0.001,0,water,water,44496,3
15,384,-0.001,0,water,water,44496,3
15,385,-0.001,0,water,water,44496,3
15,386,-0.001,0,water,water,44496,3
15,387,-0.001,0,water,water,44496,3
15,388,0,0,water,water,44496,3
15,389,-0.001,0,water,water,44496,3
15,390,-0.001333333,0.000471405,water,water,44496,3
15,391,-0.000666667,0.000471405,water,water,44496,3
15,392,-0.001,0,water,water,44496,3
15,393,-0.001,0,water,water,44496,3
15,394,-0.000666667,0.000471405,water,water,44496,3
15,395,-0.001,0,water,water,44496,3
15,396,-0.001,0,water,water,44496,3
15,397,-0.000666667,0.000471405,water,water,44496,3
15,398,-0.001,0,water,water,44496,3
15,399,-0.001333333,0.000471405,water,water,44496,3
15,400,-0.000666667,0.000471405,water,water,44496,3
15,401,-0.000333333,0.000471405,water,water,44496,3
15,402,-0.000666667,0.000471405,water,water,44496,3
15,403,-0.000333333,0.000471405,water,water,44496,3
15,404,-0.001,0,water,water,44496,3
15,405,-0.000666667,0.000471405,water,water,44496,3
15,406,-0.001,0,water,water,44496,3
15,407,-0.000666667,0.000471405,water,water,44496,3
15,408,-0.000666667,0.000471405,water,water,44496,3
15,409,-0.000666667,0.000471405,water,water,44496,3
15,410,-0.000666667,0.000471405,water,water,44496,3
15,411,-0.001,0,water,water,44496,3
15,412,-0.000666667,0.000471405,water,water,44496,3
15,413,-0.001,0,water,water,44496,3
15,414,-0.001,0,water,water,44496,3
15,415,-0.000666667,0.000471405,water,water,44496,3
15,416,-0.001,0,water,water,44496,3
15,417,-0.001,0,water,water,44496,3
15,418,-0.001,0,water,water,44496,3
15,419,-0.001,0,water,water,44496,3
15,420,-0.001,0,water,water,44496,3
15,421,-0.001,0,water,water,44496,3
15,422,-0.000666667,0.000471405,water,water,44496,3
15,423,-0.000333333,0.000471405,water,water,44496,3
15,424,-0.000666667,0.000471405,water,water,44496,3
15,425,-0.000666667,0.000471405,water,water,44496,3
15,426,-0.000666667,0.000471405,water,water,44496,3
15,427,-0.000666667,0.000471405,water,water,44496,3
15,428,-0.000666667,0.000471405,water,water,44496,3
15,429,-0.001,0,water,water,44496,3
15,430,-0.001,0,water,water,44496,3
15,431,-0.001,0,water,water,44496,3
15,432,-0.001,0,water,water,44496,3
15,433,-0.001,0,water,water,44496,3
15,434,-0.001,0,water,water,44496,3
15,435,-0.000666667,0.000471405,water,water,44496,3
15,436,-0.001,0,water,water,44496,3
15,437,-0.000666667,0.000471405,water,water,44496,3
15,438,-0.000666667,0.000471405,water,water,44496,3
15,439,-0.001,0,water,water,44496,3
15,440,-0.001,0,water,water,44496,3
15,441,-0.001,0,water,water,44496,3
15,442,-0.000666667,0.000471405,water,water,44496,3
15,443,-0.000666667,0.000471405,water,water,44496,3
15,444,-0.000333333,0.000471405,water,water,44496,3
15,445,-0.001,0,water,water,44496,3
15,446,-0.001,0,water,water,44496,3
15,447,-0.000666667,0.000471405,water,water,44496,3
15,448,-0.000666667,0.000471405,water,water,44496,3
15,449,-0.000333333,0.000471405,water,water,44496,3
15,450,-0.000666667,0.000471405,water,water,44496,3
15,451,-0.000666667,0.000471405,water,water,44496,3
15,452,0.000333333,0.000471405,water,water,44496,3
15,453,-0.001,0,water,water,44496,3
15,454,-0.000666667,0.000471405,water,water,44496,3
15,455,-0.000333333,0.000471405,water,water,44496,3
15,456,-0.000666667,0.000471405,water,water,44496,3
15,457,0,0,water,water,44496,3
15,458,-0.000333333,0.000471405,water,water,44496,3
15,459,-0.000333333,0.000471405,water,water,44496,3
15,460,-0.000333333,0.000471405,water,water,44496,3
15,461,0,0,water,water,44496,3
15,462,-0.000333333,0.000471405,water,water,44496,3
15,463,-0.000333333,0.000471405,water,water,44496,3
15,464,-0.000333333,0.000471405,water,water,44496,3
15,465,-0.000333333,0.000471405,water,water,44496,3
15,466,-0.000333333,0.000471405,water,water,44496,3
15,467,-0.000666667,0.000471405,water,water,44496,3
15,468,-0.000333333,0.000471405,water,water,44496,3
15,469,-0.000333333,0.000471405,water,water,44496,3
15,470,-0.000666667,0.000471405,water,water,44496,3
15,471,-0.000666667,0.000471405,water,water,44496,3
15,472,-0.000333333,0.000471405,water,water,44496,3
15,473,0,0,water,water,44496,3
15,474,-0.000333333,0.000471405,water,water,44496,3
15,475,-0.000333333,0.000471405,water,water,44496,3
15,476,-0.000666667,0.000471405,water,water,44496,3
15,477,-0.000666667,0.000471405,water,water,44496,3
15,478,-0.000333333,0.000471405,water,water,44496,3
15,479,-0.000666667,0.000471405,water,water,44496,3
15,480,-0.000666667,0.000471405,water,water,44496,3
15,481,-0.000333333,0.000471405,water,water,44496,3
15,482,-0.000333333,0.000471405,water,water,44496,3
15,483,-0.000333333,0.000471405,water,water,44496,3
15,484,-0.000333333,0.000471405,water,water,44496,3
15,485,-0.000333333,0.000471405,water,water,44496,3
15,486,-0.000333333,0.000471405,water,water,44496,3
15,487,-0.000333333,0.000471405,water,water,44496,3
15,488,-0.000666667,0.000471405,water,water,44496,3
15,489,-0.000333333,0.000471405,water,water,44496,3
15,490,-0.000666667,0.000471405,water,water,44496,3
15,491,-0.001,0,water,water,44496,3
15,492,-0.000666667,0.000471405,water,water,44496,3
15,493,-0.000333333,0.000471405,water,water,44496,3
15,494,-0.000666667,0.000471405,water,water,44496,3
15,495,-0.000333333,0.000471405,water,water,44496,3
15,496,-0.000666667,0.000471405,water,water,44496,3
15,497,-0.000333333,0.000471405,water,water,44496,3
15,498,-0.000333333,0.000471405,water,water,44496,3
15,499,-0.000333333,0.000471405,water,water,44496,3
15,500,0,0,water,water,44496,3
20,190,1.849,0.00509902,water,water,44496,3
20,191,1.952,0.003741657,water,water,44496,3
20,192,2.049,0.001414214,water,water,44496,3
20,193,2.116,0.004320494,water,water,44496,3
20,194,2.114,0.000816497,water,water,44496,3
20,195,2.124666667,0.002494438,water,water,44496,3
20,196,2.158333333,0.005312459,water,water,44496,3
20,197,2.132666667,0.003299832,water,water,44496,3
20,198,1.948333333,0.008498366,water,water,44496,3
20,199,1.579666667,0.013097922,water,water,44496,3
20,200,1.191,0.016391054,water,water,44496,3
20,201,0.878333333,0.009104334,water,water,44496,3
20,202,0.645,0.006377042,water,water,44496,3
20,203,0.473,0.005656854,water,water,44496,3
20,204,0.345666667,0.004109609,water,water,44496,3
20,205,0.252666667,0.003858612,water,water,44496,3
20,206,0.19,0.00294392,water,water,44496,3
20,207,0.146333333,0.003299832,water,water,44496,3
20,208,0.105,0.003559026,water,water,44496,3
20,209,0.078,0.00294392,water,water,44496,3
20,210,0.060333333,0.002624669,water,water,44496,3
20,211,0.043666667,0.002494438,water,water,44496,3
20,212,0.034333333,0.002624669,water,water,44496,3
20,213,0.027333333,0.002624669,water,water,44496,3
20,214,0.022,0.002160247,water,water,44496,3
20,215,0.018,0.002160247,water,water,44496,3
20,216,0.015,0.002160247,water,water,44496,3
20,217,0.013,0.002160247,water,water,44496,3
20,218,0.012,0.002160247,water,water,44496,3
20,219,0.011666667,0.001699673,water,water,44496,3
20,220,0.010666667,0.001699673,water,water,44496,3
20,221,0.009666667,0.001699673,water,water,44496,3
20,222,0.009666667,0.001699673,water,water,44496,3
20,223,0.009,0.001414214,water,water,44496,3
20,224,0.008666667,0.001699673,water,water,44496,3
20,225,0.006333333,0.002867442,water,water,44496,3
20,226,0.008333333,0.001247219,water,water,44496,3
20,227,0.008333333,0.001247219,water,water,44496,3
20,228,0.008,0.001414214,water,water,44496,3
20,229,0.008,0.001414214,water,water,44496,3
20,230,0.008,0.001414214,water,water,44496,3
20,231,0.007666667,0.000942809,water,water,44496,3
20,232,0.007666667,0.000942809,water,water,44496,3
20,233,0.007666667,0.000942809,water,water,44496,3
20,234,0.007,0.000816497,water,water,44496,3
20,235,0.007333333,0.000471405,water,water,44496,3
20,236,0.006666667,0.000942809,water,water,44496,3
20,237,0.007,0.000816497,water,water,44496,3
20,238,0.006666667,0.000942809,water,water,44496,3
20,239,0.006333333,0.000471405,water,water,44496,3
20,240,0.006333333,0.000471405,water,water,44496,3
20,241,0.006333333,0.000471405,water,water,44496,3
20,242,0.006333333,0.000471405,water,water,44496,3
20,243,0.006333333,0.000471405,water,water,44496,3
20,244,0.006333333,0.000471405,water,water,44496,3
20,245,0.006,8.67362E-19,water,water,44496,3
20,246,0.005333333,0.000471405,water,water,44496,3
20,247,0.005333333,0.000471405,water,water,44496,3
20,248,0.005333333,0.000471405,water,water,44496,3
20,249,0.005333333,0.000471405,water,water,44496,3
20,250,0.004666667,0.000471405,water,water,44496,3
20,251,0.004333333,0.000471405,water,water,44496,3
20,252,0.004,0,water,water,44496,3
20,253,0.003333333,0.000471405,water,water,44496,3
20,254,0.003666667,0.000471405,water,water,44496,3
20,255,0.003333333,0.000471405,water,water,44496,3
20,256,0.003,4.33681E-19,water,water,44496,3
20,257,0.003,4.33681E-19,water,water,44496,3
20,258,0.002666667,0.000471405,water,water,44496,3
